type,name,elevation_ft,iso_country,municipality,iata_code,coordinates
small_airport,Ebolowa Airport,1975.0,CM,Ebolowa,EBW,"11.1850004196167, 2.875999927520752"
medium_airport,YaoundÃ© Airport,2464.0,CM,YaoundÃ©,YAO,"11.523500442504883, 3.8360400199890137"
medium_airport,YaoundÃ© Nsimalen International Airport,2278.0,CM,YaoundÃ©,NSI,"11.553299903869629, 3.722559928894043"
small_airport,Mbala Airport,5454.0,ZM,Mbala,MMQ,"31.33639907836914, -8.859169960021973"
small_airport,Chipata Airport,3360.0,ZM,Chipata,CIP,"32.58720016479492, -13.558300018310547"
closed,Fort Lee Army Airfield,96.0,US,Fort Lee,FLE,"-77.3448, 37.284"
small_airport,Jeki Airport,1165.0,ZM,Lower Zambezi Natational Park,JEK,"29.6036, -15.6334"
medium_airport,Kasompe Airport,4636.0,ZM,Chingola,CGJ,"27.893899917603, -12.572799682617"
small_airport,Kalabo Airport,3450.0,ZM,Kalabo,KLB,"22.64539909362793, -14.998299598693848"
small_airport,Kaoma Airport,3670.0,ZM,Kaoma,KMZ,"24.783000946044922, -14.800000190734863"
small_airport,Kasama Airport,4541.0,ZM,Kasama,KAA,"31.13330078125, -10.216699600219727"
small_airport,Kasaba Bay Airport,2780.0,ZM,Kasaba Bay,ZKB,"30.663000106811523, -8.524999618530273"
medium_airport,Harry Mwanga Nkumbula International Airport,3302.0,ZM,Livingstone,LVI,"25.822701, -17.8218"
small_airport,Lukulu Airport,3480.0,ZM,Lukulu,LXU,"23.249500274658203, -14.374799728393555"
large_airport,Kenneth Kaunda International Airport Lusaka,3779.0,ZM,Lusaka,LUN,"28.4526004791, -15.3308000565"
small_airport,Mansa Airport,4101.0,ZM,Mansa,MNS,"28.872600555419922, -11.13700008392334"
medium_airport,Mfuwe Airport,1853.0,ZM,Mfuwe,MFU,"31.936599731445312, -13.258899688720703"
medium_airport,Mongu Airport,3488.0,ZM,Mongu,MNR,"23.16230010986328, -15.254500389099121"
small_airport,Ngoma Airport,3400.0,ZM,Ngoma,ZGM,"25.933300018310547, -15.965800285339355"
medium_airport,Simon Mwansa Kapwepwe International Airport,4167.0,ZM,Ndola,NLA,"28.66489982605, -12.998100280762"
small_airport,Senanga Airport,3347.0,ZM,Senanga,SXG,"23.2982, -16.113"
medium_airport,Southdowns Airport,4145.0,ZM,Kitwe,KIW,"28.149900436401367, -12.900500297546387"
small_airport,Sesheke Airport,3100.0,ZM,Sesheke,SJQ,"24.30470085144043, -17.476299285888672"
small_airport,Solwesi Airport,4551.0,ZM,Solwesi,SLI,"26.365100860595703, -12.173700332641602"
small_airport,Flat Airport,309.0,US,Flat,FLT,"-157.988998413, 62.452598571799996"
small_airport,Zambezi Airport,3538.0,ZM,Zambezi,BBZ,"23.108092, -13.537018"
small_airport,Ulithi Airport,6.0,FM,Falalop Island,ULI,"139.789993, 10.0198"
medium_airport,Prince Said Ibrahim International Airport,93.0,KM,Moroni,HAH,"43.2719, -11.5337"
medium_airport,MohÃ©li Bandar Es Eslam Airport,46.0,KM,nan,NWA,"43.76639938354492, -12.298100471496582"
small_airport,Iconi Airport,33.0,KM,Moroni,YVA,"43.2439002991, -11.710800170899999"
medium_airport,Ouani Airport,62.0,KM,Ouani,AJN,"44.430301666259766, -12.131699562072754"
medium_airport,Dzaoudzi Pamandzi International Airport,23.0,YT,Dzaoudzi,DZA,"45.28110122680664, -12.804699897766113"
medium_airport,Roland Garros Airport,66.0,RE,St Denis,RUN,"55.51029968261719, -20.887100219726562"
medium_airport,Pierrefonds Airport,59.0,RE,St Pierre,ZSE,"55.42499923706055, -21.320899963378906"
small_airport,Malaimbandy Airport,597.0,MG,Malaimbandy,WML,"45.5433726311, -20.355390292099997"
small_airport,Antsirabe Airport,4997.0,MG,Antsirabe,ATJ,"47.063713073699994, -19.8392214824"
small_airport,Antsalova Airport,551.0,MG,Antsalova,WAQ,"44.614921, -18.701273"
small_airport,Mahanoro Airport,16.0,MG,Mahanoro,VVB,"48.79999923706055, -19.83300018310547"
large_airport,Ivato Airport,4198.0,MG,Antananarivo,TNR,"47.478802, -18.7969"
small_airport,Ankavandra Airport,427.0,MG,Ankavandra,JVA,"45.273467, -18.80501"
small_airport,Belo sur Tsiribihina Airport,154.0,MG,Belo sur Tsiribihina,BMD,"44.541900634799994, -19.6867008209"
medium_airport,Miandrivazo Airport,203.0,MG,nan,ZVA,"45.450801849365234, -19.56279945373535"
small_airport,Maintirano Airport,95.0,MG,Maintirano,MXT,"44.033001, -18.049999"
small_airport,Atsinanana Airport,33.0,MG,Ilaka,ILK,"48.803001403808594, -19.58300018310547"
small_airport,Morafenobe Airport,748.0,MG,Morafenobe,TVA,"44.920467, -17.850083"
medium_airport,Sainte Marie Airport,7.0,MG,nan,SMS,"49.815799713134766, -17.093900680541992"
medium_airport,Toamasina Airport,22.0,MG,nan,TMM,"49.39250183105469, -18.109500885009766"
small_airport,Tambohorano Airport,23.0,MG,Tambohorano,WTA,"43.972801208496094, -17.47610092163086"
medium_airport,Morondava Airport,30.0,MG,nan,MOQ,"44.31760025024414, -20.284700393676758"
small_airport,Tsiroanomandidy Airport,2776.0,MG,Tsiroanomandidy,WTS,"46.054065, -18.759677"
small_airport,Vatomandry Airport,39.0,MG,Vatomandry,VAT,"48.95, -19.383333"
small_airport,Ambatondrazaka Airport,2513.0,MG,Ambatondrazaka,WAM,"48.442583, -17.795378"
medium_airport,Arrachart Airport,374.0,MG,nan,DIE,"49.29169845581055, -12.34939956665039"
medium_airport,Mananara Nord Airport,9.0,MG,Mananara Nord,WMR,"49.773799896240234, -16.16390037536621"
medium_airport,Andapa Airport,1552.0,MG,nan,ZWA,"49.620601654052734, -14.651700019836426"
small_airport,Ambilobe Airport,72.0,MG,nan,AMB,"48.987998962402344, -13.188400268554688"
small_airport,Avaratra Airport,820.0,MG,Befandriana,WBD,"48.483001708984375, -15.199999809265137"
small_airport,Port BergÃ© Airport,213.0,MG,Port BergÃ©,WPB,"47.623587, -15.584286"
medium_airport,Antsirabato Airport,20.0,MG,nan,ANM,"50.3202018737793, -14.99940013885498"
medium_airport,Analalava Airport,345.0,MG,nan,HVA,"47.76380157470703, -14.62969970703125"
medium_airport,Amborovy Airport,87.0,MG,nan,MJN,"46.351232528699995, -15.6668417421"
medium_airport,Fascene Airport,36.0,MG,Nosy Be,NOS,"48.3148002625, -13.3121004105"
small_airport,Soalala Airport,141.0,MG,Soalala,DWB,"45.358837, -16.10169"
small_airport,Mampikony Airport,,MG,Mampikony,WMP,"47.644164562200004, -16.0722693402"
medium_airport,Besalampy Airport,125.0,MG,nan,BPY,"44.4824838638, -16.744530296500002"
medium_airport,Maroantsetra Airport,13.0,MG,nan,WMN,"49.68830108642578, -15.436699867248535"
medium_airport,Sambava Airport,20.0,MG,nan,SVB,"50.17470169067383, -14.278599739074707"
small_airport,Tsaratanana Airport,1073.0,MG,Tsaratanana,TTS,"47.619016, -16.751064"
medium_airport,Vohimarina Airport,19.0,MG,nan,VOH,"50.00279998779297, -13.375800132751465"
medium_airport,Ambalabe Airport,92.0,MG,Antsohihy,WAI,"47.993900299072266, -14.898799896240234"
small_airport,Mandritsara Airport,1007.0,MG,Mandritsara,WMA,"48.833284, -15.833049"
small_airport,Ampampamena Airport,49.0,MG,nan,IVA,"48.632702, -13.484816"
small_airport,Antsoa Airport,820.0,MG,Beroroha,WBO,"45.136020183599996, -21.606983764699997"
small_airport,Mandabe Airport,951.0,MG,Mandabe,WMD,"44.9404120445, -21.0463049303"
medium_airport,TÃ´lanaro Airport,29.0,MG,TÃ´lanaro,FTU,"46.95610046386719, -25.03809928894043"
medium_airport,Fianarantsoa Airport,3658.0,MG,nan,WFI,"47.111698150634766, -21.441600799560547"
small_airport,Farafangana Airport,26.0,MG,nan,RVA,"47.82059860229492, -22.805299758911133"
small_airport,Ihosy Airport,2500.0,MG,Ihosy,IHO,"46.1649370193, -22.404720202399997"
small_airport,Manja Airport,787.0,MG,Manja,MJA,"44.316509, -21.426105"
medium_airport,Manakara Airport,33.0,MG,nan,WVK,"48.02170181274414, -22.119699478149414"
small_airport,Bekily Airport,1270.0,MG,Bekily,OVA,"45.3045272827, -24.235694754699995"
medium_airport,Mananjary Airport,20.0,MG,nan,MNJ,"48.358299255371094, -21.201799392700195"
small_airport,Samangoky Airport,89.0,MG,Tanandava,TDV,"43.733001708984375, -21.700000762939453"
medium_airport,Morombe Airport,16.0,MG,nan,MXM,"43.3754997253418, -21.7539005279541"
medium_airport,Toliara Airport,29.0,MG,nan,TLE,"43.72850036621094, -23.383399963378906"
small_airport,Vangaindrano Airport,45.0,MG,Vangaindrano,VND,"47.581701278699995, -23.350766591499998"
small_airport,Betioky Airport,919.0,MG,Betioky,BKU,"44.388999938964844, -23.732999801635742"
small_airport,Ampanihy Airport,771.0,MG,Ampanihy,AMP,"44.73419952392578, -24.69969940185547"
small_airport,Ankazoabo Airport,1411.0,MG,Ankazoabo,WAK,"44.5315361023, -22.2964423522"
small_airport,Ambriz Airport,144.0,AO,Ambriz,AZZ,"13.116100311279297, -7.86221981048584"
medium_airport,Mbanza Congo Airport,1860.0,AO,Mbanza Congo,SSY,"14.246999740600586, -6.269899845123291"
medium_airport,Benguela Airport,118.0,AO,Benguela,BUG,"13.4036998749, -12.609000206"
small_airport,Lumbala Airport,3700.0,AO,Lumbala N'guimbo,GGC,"21.45083, -14.105106"
medium_airport,Cabinda Airport,66.0,AO,Cabinda,CAB,"12.188400268554688, -5.59699010848999"
small_airport,Cafunfo Airport,,AO,Cafunfo,CFF,"17.989700317382812, -8.783610343933105"
small_airport,Chitato Airport,2500.0,AO,Chitato,PGI,"20.80470085144043, -7.358890056610107"
medium_airport,Catumbela Airport,23.0,AO,Catumbela,CBT,"13.4869, -12.4792"
small_airport,Cuito Cuanavale Airport,,AO,Cuito Cuanavale,CTI,"19.156099319458008, -15.160300254821777"
small_airport,Camaxilo Airport,3957.0,AO,Camaxilo,CXM,"18.923599243164062, -8.37360954284668"
small_airport,Cazombo Airport,3700.0,AO,Cazombo,CAV,"22.916400909423828, -11.893099784851074"
medium_airport,Dundo Airport,2451.0,AO,Chitato,DUE,"20.818500518798828, -7.400889873504639"
small_airport,Fane Airport,4500.0,PG,Fane Mission,FNE,"147.085833333, -8.54927777778"
medium_airport,Ngjiva Pereira Airport,3566.0,AO,Ngiva,VPE,"15.683799743700002, -17.0435009003"
medium_airport,Nova Lisboa Airport,5587.0,AO,Huambo,NOV,"15.760499954223633, -12.808899879455566"
medium_airport,Kuito Airport,5618.0,AO,Kuito,SVP,"16.947399139404, -12.404600143433"
small_airport,Lucapa Airport,3029.0,AO,Lucapa,LBZ,"20.7320861816, -8.445727348330001"
large_airport,Quatro de Fevereiro Airport,243.0,AO,Luanda,LAD,"13.2312, -8.85837"
small_airport,Luzamba Airport,2904.0,AO,Luzamba,LZM,"18.049299240099998, -9.11596012115"
medium_airport,Malanje Airport,3868.0,AO,Malanje,MEG,"16.312400817871094, -9.525090217590332"
medium_airport,Menongue Airport,4469.0,AO,Menongue,SPP,"17.71980094909668, -14.657600402832031"
medium_airport,Namibe Airport,210.0,AO,Namibe,MSZ,"12.14680004119873, -15.261199951171875"
medium_airport,Negage Airport,4105.0,AO,Negage,GXG,"15.287699699401855, -7.754509925842285"
medium_airport,Porto Amboim Airport,16.0,AO,Port Amboim,PBN,"13.76550006866455, -10.722000122070312"
medium_airport,Saurimo Airport,3584.0,AO,Saurimo,VHC,"20.431900024414062, -9.689069747924805"
medium_airport,Soyo Airport,15.0,AO,Soyo,SZA,"12.371800422668457, -6.141089916229248"
medium_airport,Sumbe Airport,36.0,AO,Sumbe,NDD,"13.84749984741211, -11.167900085449219"
small_airport,Luau Airport,3609.0,AO,Luau,UAL,"22.23110008239746, -10.715800285339355"
medium_airport,Lubango Airport,5778.0,AO,Lubango,SDD,"13.574999809265137, -14.924699783325195"
medium_airport,Luena Airport,4360.0,AO,Luena,LUO,"19.8976993560791, -11.768099784851074"
medium_airport,Uige Airport,2720.0,AO,Uige,UGO,"15.027799606323242, -7.60306978225708"
small_airport,Waco Kungo Airport,4324.0,AO,Waco Kungo,CEO,"15.101400375366211, -11.426400184631348"
medium_airport,Xangongo Airport,3635.0,AO,Xangongo,XGN,"14.965299606323242, -16.755399703979492"
small_airport,N'zeto Airport,69.0,AO,N'zeto,ARZ,"12.863100051879883, -7.259439945220947"
small_airport,Nzagi Airport,2431.0,AO,Nzagi,NZA,"21.358200073200003, -7.716939926149999"
small_airport,Booue Airport,604.0,GA,Booue,BGB,"11.9438, -0.1075"
small_airport,Ndende Airport,417.0,GA,Ndende,KDN,"11.366999626159668, -2.4000000953674316"
small_airport,Fougamou Airport,263.0,GA,Fougamou,FOU,"10.616999626159668, -1.2829999923706055"
small_airport,M'Bigou Airport,2346.0,GA,M'Bigou,MBC,"11.932999610900879, -1.8830000162124634"
small_airport,Moabi Airport,787.0,GA,Moabi,MGX,"11, -2.433000087738037"
small_airport,Ville Airport,164.0,GA,N'DjolÃ©,KDJ,"10.75, -0.18299999833106995"
medium_airport,Koulamoutou Mabimbi Airport,1070.0,GA,Koulamoutou,KOU,"12.441300392151, -1.1846100091934"
medium_airport,Mouilla Ville Airport,295.0,GA,Mouila,MJL,"11.056699752807617, -1.845139980316162"
medium_airport,Oyem Airport,2158.0,GA,Oyem,OYE,"11.581399917602539, 1.5431100130081177"
medium_airport,Okondja Airport,1325.0,GA,Okondja,OKN,"13.673100471496582, -0.6652140021324158"
medium_airport,Lambarene Airport,82.0,GA,Lambarene,LBQ,"10.245699882507324, -0.7043889760971069"
small_airport,Minvoul Airport,1969.0,GA,Minvoul,MVX,"12.133000373840332, 2.1500000953674316"
medium_airport,Bitam Airport,1969.0,GA,Bitam,BMM,"11.493200302124023, 2.0756399631500244"
small_airport,Moanda Airport,1877.0,GA,Moanda,MFF,"13.2670001984, -1.53299999237"
small_airport,Mekambo Airport,1686.0,GA,Mekambo,MKB,"13.932999610900879, 1.0169999599456787"
medium_airport,Port Gentil Airport,13.0,GA,Port Gentil,POG,"8.754380226135254, -0.7117390036582947"
medium_airport,Omboue Hopital Airport,33.0,GA,Omboue,OMB,"9.262689590454102, -1.5747300386428833"
small_airport,Tchongorove Airport,48.0,GA,Iguela,IGE,"9.3092, -1.9223"
medium_airport,Makokou Airport,1726.0,GA,Makokou,MKU,"12.890899658203125, 0.5792109966278076"
medium_airport,Libreville Leon M'ba International Airport,39.0,GA,Libreville,LBV,"9.412280082699999, 0.458600014448"
small_airport,Mitzic Airport,1913.0,GA,Mitzic,MZC,"11.550000190734863, 0.7829999923706055"
medium_airport,M'Vengue El Hadj Omar Bongo Ondimba International Airport,1450.0,GA,Franceville,MVB,"13.437999725341797, -1.6561599969863892"
small_airport,Lastourville Airport,1585.0,GA,Lastourville,LTL,"12.748600006103516, -0.8266670107841492"
small_airport,Sette Cama Airport,10.0,GA,Sette Cama,ZKM,"9.767000198364258, -2.5329999923706055"
small_airport,Tchibanga Airport,269.0,GA,Tchibanga,TCH,"11.017000198364258, -2.8499999046325684"
small_airport,Mayumba Airport,13.0,GA,Mayumba,MYB,"10.674076080322266, -3.4584197998046875"
small_airport,Foya Airport,1480.0,LR,Foya,FOY,"-10.2269, 8.3513"
medium_airport,Principe Airport,591.0,ST,nan,PCP,"7.411739826202393, 1.6629400253295898"
medium_airport,SÃ£o TomÃ© International Airport,33.0,ST,SÃ£o TomÃ©,TMS,"6.7121500968933105, 0.3781749904155731"
small_airport,Angoche Airport,121.0,MZ,Angoche,ANO,"39.94521713256836, -16.181869506835938"
medium_airport,Beira Airport,33.0,MZ,Beira,BEW,"34.90760040283203, -19.79640007019043"
small_airport,Cuamba Airport,1919.0,MZ,Cuamba,FXO,"36.529999, -14.815"
medium_airport,Chimoio Airport,2287.0,MZ,Chimoio,VPY,"33.42900085449219, -19.15130043029785"
small_airport,Inhaca Airport,10.0,MZ,Inhaca,IHC,"32.929351806599996, -25.9971446991"
medium_airport,Inhambane Airport,30.0,MZ,Inhambabe,INH,"35.40850067138672, -23.876399993896484"
medium_airport,Lichinga Airport,4505.0,MZ,Lichinga,VXC,"35.2663, -13.274"
small_airport,Lumbo Airport,33.0,MZ,Lumbo,LFB,"40.671699523899996, -15.0331001282"
large_airport,Maputo Airport,145.0,MZ,Maputo,MPM,"32.572601, -25.920799"
medium_airport,Mueda Airport,2789.0,MZ,Mueda,MUD,"39.5630989074707, -11.672900199890137"
medium_airport,MocÃ­mboa da Praia Airport,89.0,MZ,MocÃ­mboa da Praia,MZB,"40.35490036010742, -11.361800193786621"
small_airport,Nacala Airport,410.0,MZ,Nacala,MNC,"40.71220016479492, -14.488200187683105"
medium_airport,Nampula Airport,1444.0,MZ,Nampula,APL,"39.28179931640625, -15.105600357055664"
medium_airport,Pemba Airport,331.0,MZ,Pemba / Porto Amelia,POL,"40.52401351928711, -12.991762161254883"
small_airport,Ponta do Ouro Airport,92.0,MZ,Ponta do Ouro,PDD,"32.837707519531, -26.828552246094"
medium_airport,Quelimane Airport,36.0,MZ,Quelimane,UEL,"36.86909866333008, -17.855499267578125"
medium_airport,Chingozi Airport,525.0,MZ,Tete,TET,"33.640201568603516, -16.104799270629883"
medium_airport,Vilankulo Airport,46.0,MZ,Vilanculo,VNX,"35.31330108642578, -22.018400192260742"
small_airport,Xai-Xai Airport,,MZ,Xai-Xai,VJB,"33.62739944458008, -25.037799835205078"
medium_airport,Brive Souillac Airport,1016.0,FR,nan,BVE,"1.485556, 45.039722"
heliport,Croisette Heliport,,FR,Cannes,JCA,"7.037360191345215, 43.5359992980957"
small_airport,Desroches Airport,10.0,SC,Desroches Island,DES,"53.6558, -5.6967"
large_airport,Seychelles International Airport,10.0,SC,Mahe Island,SEZ,"55.521801, -4.67434"
small_airport,Fossil Downs Airport,414.0,AU,Fossil Downs Station,FSL,"125.7873, -18.1321"
closed,Haley Army Airfield,685.0,US,Fort Sheridan,FSN,"-87.817, 42.221"
medium_airport,Praslin Airport,10.0,SC,Praslin Island,PRI,"55.69139862060547, -4.3192901611328125"
small_airport,Bird Island Airport,6.0,SC,Bird Island,BDI,"55.205299, -3.72472"
small_airport,Denis Island Airport,10.0,SC,Denis Island,DEI,"55.666901, -3.80222"
small_airport,FrÃ©gate Island Airport,610.0,SC,FrÃ©gate Island,FRK,"55.950001, -4.583"
small_airport,Sarh Airport,1198.0,TD,Sarh,SRH,"18.374399, 9.14444"
small_airport,Bongor Airport,1076.0,TD,Bongor,OGR,"15.381099700927734, 10.288100242614746"
medium_airport,Abeche Airport,1788.0,TD,nan,AEH,"20.84429931640625, 13.847000122070312"
medium_airport,Moundou Airport,1407.0,TD,nan,MQQ,"16.071399688720703, 8.624409675598145"
small_airport,Lai Airport,1171.0,TD,Lai,LTC,"16.3125, 9.3979"
small_airport,Ati Airport,1089.0,TD,Ati,ATV,"18.31329917907715, 13.238900184631348"
large_airport,N'Djamena International Airport,968.0,TD,N'Djamena,NDJ,"15.034, 12.1337"
small_airport,Bokoro Airport,984.0,TD,Bokoro,BKR,"17.066999435424805, 12.383000373840332"
small_airport,Bol Airport,955.0,TD,Bol,OTC,"14.739399909973145, 13.443300247192383"
small_airport,Mongo Airport,1414.0,TD,Mongo,MVO,"18.674999237060547, 12.166999816894531"
small_airport,Am Timan Airport,1420.0,TD,Am Timan,AMC,"20.274000167799997, 11.0340003967"
small_airport,Pala Airport,1532.0,TD,Pala,PLF,"14.925000190734863, 9.378060340881348"
small_airport,Bousso Airport,1099.0,TD,Bousso,OUT,"16.716999053955078, 10.482999801635742"
small_airport,Mao Airport,1072.0,TD,Mao,AMO,"15.314399719238281, 14.145600318908691"
medium_airport,Faya Largeau Airport,771.0,TD,nan,FYT,"19.111099243164062, 17.91710090637207"
small_airport,Fulleborn Airport,36.0,PG,Fulleborn,FUB,"150.6264, -6.1518"
small_airport,Bumi Airport,1650.0,ZW,Bumi,BZH,"28.3500003815, -16.8169994354"
medium_airport,Joshua Mqabuko Nkomo International Airport,4359.0,ZW,Bulawayo,BUQ,"28.617901, -20.017401"
small_airport,Chipinge Airport,3720.0,ZW,Chipinge,CHJ,"32.628299713134766, -20.20669937133789"
medium_airport,Buffalo Range Airport,1421.0,ZW,Chiredzi,BFO,"31.5786, -21.008101"
medium_airport,Victoria Falls International Airport,3490.0,ZW,Victoria Falls,VFA,"25.839000701904297, -18.09589958190918"
large_airport,Robert Gabriel Mugabe International Airport,4887.0,ZW,Harare,HRE,"31.0928, -17.931801"
medium_airport,Kariba International Airport,1706.0,ZW,Kariba,KAB,"28.885000228881836, -16.519800186157227"
small_airport,Mahenye Airport,930.0,ZW,Gonarezhou National Park,MJW,"32.3336, -21.231"
small_airport,Mutare Airport,3410.0,ZW,Mutare,UTA,"32.627201080322, -18.997499465942"
medium_airport,Masvingo International Airport,3595.0,ZW,Masvingo,MVZ,"30.859100341796875, -20.055299758911133"
medium_airport,Thornhill Air Base,4680.0,ZW,Gweru,GWE,"29.861900329589844, -19.436399459838867"
medium_airport,Hwange National Park Airport,3543.0,ZW,Hwange,HWN,"27.020999908447266, -18.629899978637695"
small_airport,Hwange (Town) Airport,2500.0,ZW,Hwange,WKI,"26.519791, -18.362967"
small_airport,Chelinda Malawi Airport,7759.0,MW,nan,CEH,"33.799999237099996, -10.5500001907"
medium_airport,Chileka International Airport,2555.0,MW,Blantyre,BLZ,"34.9739990234375, -15.679100036621094"
small_airport,Club Makokola Airport,1587.0,MW,Club Makokola,CMK,"35.13249969482422, -14.306900024414062"
medium_airport,Dwangwa Airport,1605.0,MW,Dwangwa,DWA,"34.131901, -12.5183"
medium_airport,Karonga Airport,1765.0,MW,Karonga,KGJ,"33.893001556396484, -9.953570365905762"
small_airport,Kasungu Airport,3470.0,MW,Kasungu,KBQ,"33.46860122680664, -13.014599800109863"
medium_airport,Lilongwe International Airport,4035.0,MW,Lilongwe,LLW,"33.78099823, -13.7894001007"
small_airport,Likoma Island Airport,1600.0,MW,Likoma Island,LIX,"34.737222, -12.075833"
medium_airport,Mangochi Airport,1580.0,MW,Mangochi,MAI,"35.266998291015625, -14.482999801635742"
small_airport,Monkey Bay Airport,1580.0,MW,Monkey Bay,MYZ,"34.9197006226, -14.083600044299999"
small_airport,Salima Airport,1688.0,MW,Salima,LMB,"34.5841884613, -13.755892702500002"
medium_airport,Mzuzu Airport,4115.0,MW,Mzuzu,ZZU,"34.01179885864258, -11.444700241088867"
small_airport,Lebakeng Airport,6000.0,LS,Lebakeng,LEF,"28.65559959411621, -29.89080047607422"
